First Name,Gender,Start Date,Salary,Mgmt,Team
Harry,Male,1/27/85,65482.0,False,
Ernest,Male,1/28/90,81919.0,False,Marketing
Harry,Male,11/19/82,59277.0,False,Finance
Diane,Female,2/2/88,49501.0,False,Business Dev
Jack,Male,5/30/12,70367.0,True,Legal
Shirley,Female,4/16/88,132156.0,False,Marketing
Rose,Female,10/30/04,56961.0,False,Marketing
Cheryl,Female,7/23/82,98841.0,True,IT
Cynthia,Female,5/23/80,78226.0,False,HR
Sandra,Female,4/24/95,116931.0,True,HR
Andrea,Female,10/30/94,87575.0,True,Business Dev
Rachel,Female,4/22/88,110924.0,False,Distribution
Justin,Male,5/24/81,78351.0,False,Sales
Marie,Female,11/23/00,125574.0,False,Sales
Louis,Male,4/15/11,95198.0,False,Business Dev
Nancy,Female,5/7/85,121006.0,True,Finance
Mark,Male,10/3/84,95728.0,True,Business Dev
Teresa,Female,6/24/87,69740.0,False,Distribution
Frances,Female,7/21/01,91996.0,False,Product
,Female,10/11/90,98385.0,,HR
Barbara,,12/20/94,90556.0,True,Distribution
Christine,,6/15/80,50366.0,True,Marketing
Bobby,,7/21/03,84232.0,True,Engineering
Carl,,10/26/91,100888.0,True,Business Dev
Bruce,Male,3/15/13,141335.0,True,Engineering
Rose,Female,5/20/82,97691.0,False,IT
Mildred,Female,2/21/81,47266.0,False,IT
,Male,10/13/83,139754.0,,Sales
,Female,10/24/93,116236.0,,Engineering
Todd,Male,2/16/10,103405.0,False,Sales
Alan,Male,2/17/12,41453.0,False,Product
Elizabeth,,2/16/81,52730.0,False,Marketing
Julie,,10/21/00,60361.0,True,Distribution
Teresa,,1/3/92,63103.0,False,Finance
Eric,Male,11/12/04,65168.0,False,Distribution
Edward,Male,8/30/01,73105.0,True,Engineering
Kimberly,Female,12/6/86,37916.0,True,Distribution
Kathy,Female,1/14/01,45682.0,True,Marketing
Peter,Male,11/24/92,69297.0,False,Finance
Beverly,Female,10/22/90,59070.0,True,Engineering
Ralph,Male,3/7/12,81215.0,False,Finance
Justin,Male,8/10/97,128036.0,False,IT
Irene,Female,6/23/05,89780.0,True,Sales
Irene,Female,11/29/06,125018.0,True,Legal
Jeremy,Male,11/26/97,133033.0,False,Sales
Cynthia,Female,6/29/15,82408.0,True,Marketing
,Female,4/13/97,131755.0,,
Anne,Female,11/21/84,128305.0,False,Marketing
,,9/2/88,147309.0,,Distribution
Debra,Female,3/12/83,74911.0,False,Marketing
Michael,Male,7/13/88,47079.0,False,Legal
Jason,,3/6/08,82873.0,False,IT
Rebecca,Female,2/23/90,134673.0,False,Engineering
Andrea,Female,11/17/11,123591.0,True,Engineering
Carl,Male,3/30/87,75598.0,False,
Randy,Male,9/27/00,89831.0,True,
Marilyn,Female,7/2/84,92430.0,False,Engineering
Wayne,Male,9/2/09,126956.0,False,HR
Frances,Female,11/12/96,112467.0,False,Business Dev
Amanda,,8/11/91,46665.0,True,IT
Kathleen,Female,8/28/04,42553.0,True,Distribution
Amanda,Female,1/25/95,102081.0,False,Sales
Amanda,,3/16/10,135118.0,False,Finance
Shawn,Male,9/29/87,71975.0,False,HR
Katherine,Female,8/13/96,149908.0,False,Finance
Anna,,3/13/85,45418.0,False,Marketing
Elizabeth,Female,2/21/10,79145.0,False,Finance
Donald,Male,4/6/88,122920.0,False,
Gregory,Male,11/15/99,128031.0,True,Business Dev
Ruth,Female,2/17/04,59969.0,True,Finance
Cynthia,Female,7/5/86,35381.0,False,Finance
Deborah,Female,11/21/85,113129.0,False,IT
Willie,Male,12/5/09,141932.0,True,Engineering
Debra,Female,5/28/06,42296.0,False,Product
Carl,Male,12/14/84,63395.0,False,Legal
Walter,Male,9/24/07,125382.0,True,IT
Lisa,Female,2/9/82,113592.0,True,Marketing
Rebecca,Female,3/5/00,46750.0,True,Sales
Jessica,Female,10/19/86,90285.0,True,IT
Steve,,8/27/09,53692.0,True,Marketing
Mary,,12/24/86,100341.0,False,Distribution
Craig,Male,8/21/95,123876.0,False,Engineering
Katherine,Female,12/19/00,41643.0,True,Distribution
Andrea,Female,8/31/89,113760.0,True,Distribution
Timothy,Male,10/6/10,49473.0,False,Legal
Anthony,Male,2/13/13,146141.0,True,Distribution
Harold,,2/4/04,79459.0,True,Business Dev
Douglas,,2/4/09,104496.0,True,Marketing
James,Male,12/5/01,67789.0,True,Legal
Joseph,,3/28/82,86564.0,True,
Martha,Female,9/14/01,135758.0,True,IT
Laura,Female,7/12/00,84672.0,False,Distribution
Robert,Male,11/5/82,111580.0,False,HR
Ralph,Male,3/24/96,50455.0,False,Business Dev
,Male,8/28/12,88733.0,,HR
Diane,Female,10/30/09,130577.0,False,Marketing
Annie,Female,6/6/92,138925.0,True,Marketing
Jacqueline,Female,9/20/94,62371.0,True,IT
Brenda,Female,4/17/84,87715.0,False,Product
Lori,Female,9/11/02,66029.0,True,IT
Albert,Male,6/17/92,86818.0,True,Engineering
Frank,Male,11/23/02,75147.0,False,Product
Deborah,Female,4/23/00,105573.0,True,Product
Robin,,12/20/05,41230.0,True,Distribution
Alice,Female,1/21/16,117787.0,False,
,Male,10/20/89,88086.0,,Finance
Paul,,2/18/11,91462.0,False,Finance
,Male,12/27/96,139959.0,,Distribution
Brian,Male,4/7/07,93901.0,True,Legal
Julie,,5/8/80,50529.0,False,Finance
Bruce,Male,1/28/07,134988.0,True,Sales
Joan,Female,10/2/07,120941.0,True,Finance
Harold,Male,5/15/07,118753.0,False,Sales
Alice,Female,10/16/95,92799.0,False,Sales
Barbara,Female,11/12/11,85718.0,False,IT
Sarah,Female,4/6/99,109517.0,False,HR
Samuel,Male,5/25/12,85550.0,True,Marketing
,Male,5/23/90,136655.0,,Distribution
Barbara,,8/2/02,43312.0,True,Legal
Amy,,5/19/84,102839.0,True,Distribution
Frank,Male,3/2/09,78891.0,True,Distribution
Robin,,9/16/05,93201.0,True,Legal
Debra,Female,3/17/11,84693.0,True,Finance
Brandon,,5/31/04,73587.0,True,HR
Thomas,Male,9/7/91,65251.0,False,Distribution
Harry,Male,9/23/15,129148.0,True,Engineering
Todd,Male,7/4/93,128175.0,True,
Patricia,Female,3/7/98,75825.0,False,Engineering
Steve,Male,1/11/02,51821.0,True,Legal
,Male,4/7/95,60411.0,,HR
Edward,Male,11/27/97,58327.0,True,Finance
Karen,Female,1/9/14,46478.0,False,Engineering
Martin,,2/6/01,123963.0,True,Engineering
Ann,Female,9/28/94,79796.0,False,Distribution
Jonathan,Male,7/30/84,83809.0,False,Distribution
Peter,Male,3/22/82,77933.0,True,Engineering
Eric,Male,6/15/93,51070.0,True,Business Dev
Jason,,4/15/88,97480.0,False,HR
Terry,Male,10/21/10,58357.0,False,Engineering
John,Male,1/29/99,67165.0,False,Engineering
Marie,Female,4/8/83,145988.0,True,HR
Harold,Male,4/16/10,147417.0,True,Business Dev
Joshua,Male,6/27/97,95003.0,True,Marketing
Brandon,,9/5/92,144187.0,True,Legal
Andrea,Female,12/10/01,37888.0,False,Engineering
Jeremy,Male,5/19/91,131513.0,True,Finance
Daniel,Male,2/29/16,77287.0,True,
Roy,Male,5/10/04,46875.0,True,Sales
Dorothy,Female,10/8/08,82744.0,True,IT
Steven,Male,9/7/86,43252.0,False,IT
Nicole,Female,4/26/09,66047.0,True,Marketing
Ann,Female,7/16/01,118431.0,True,Finance
Henry,Male,5/12/86,59943.0,False,Finance
,Male,6/17/09,136681.0,,Business Dev
,Female,12/18/94,138807.0,,HR
Barbara,Female,11/26/02,82884.0,True,Business Dev
Judy,Female,4/5/11,48668.0,True,Product
Lawrence,Male,7/23/11,122971.0,False,Product
Joseph,Male,10/10/10,107050.0,False,Business Dev
Carlos,Male,1/25/81,138598.0,False,Sales
Russell,,5/9/09,149456.0,False,Marketing
Jane,Female,7/10/99,128540.0,False,Legal
Martin,Male,2/25/16,61117.0,False,IT
Steven,Male,5/30/80,100949.0,True,HR
Judy,,7/15/11,46829.0,True,Finance
James,Male,2/16/08,69111.0,True,Business Dev
Gloria,Female,8/19/04,46602.0,True,Business Dev
Ernest,Male,6/30/01,61181.0,False,Business Dev
Martha,Female,7/17/97,94963.0,True,Business Dev
Janet,,1/25/86,85789.0,False,Legal
Louis,,2/5/83,145274.0,False,Product
Tina,Female,8/6/99,102841.0,False,IT
Henry,Male,2/23/07,49665.0,False,Business Dev
Antonio,Male,6/6/99,41928.0,True,
Lisa,Female,4/11/07,128042.0,True,Legal
Denise,Female,2/19/84,86150.0,False,IT
Stephen,Male,10/21/84,121816.0,True,Distribution
Benjamin,Male,4/12/88,123409.0,False,Product
Carl,,8/18/07,98295.0,True,Legal
Ruth,Female,9/2/80,59678.0,False,Distribution
Shawn,Male,12/29/06,57871.0,True,HR
Jennifer,Female,3/31/15,132084.0,True,Engineering
Terry,Male,11/10/04,35633.0,True,Distribution
Jacqueline,Female,7/27/08,125298.0,True,Legal
Roger,Male,5/2/88,115582.0,True,Sales
Alice,,4/23/95,148339.0,True,Finance
Justin,Male,7/25/91,112975.0,False,HR
Janet,Female,7/12/08,36927.0,False,IT
Robin,Female,3/26/04,70248.0,True,Sales
Samuel,,10/7/02,141305.0,True,Marketing
Katherine,Female,9/22/06,72002.0,True,Product
Peter,Male,5/22/91,102577.0,True,Product
Lillian,Female,8/14/09,113554.0,True,Business Dev
,Male,10/24/86,47176.0,,Finance
,Female,6/18/00,106428.0,,
Rose,Female,11/3/99,75181.0,True,Finance
Bobby,Male,9/30/04,79047.0,False,HR
Kimberly,Female,4/20/86,52970.0,False,Sales
Antonio,Male,12/28/03,137979.0,False,Distribution
Doris,Female,9/8/84,114360.0,True,Business Dev
Steven,Male,7/5/09,110306.0,True,HR
Lawrence,Male,7/3/95,46378.0,False,
,Male,5/6/86,74104.0,,IT
,,4/15/91,132505.0,,Product
Stephanie,Female,9/14/82,96649.0,False,Sales
,Female,7/24/82,57811.0,,Marketing
Sandra,Female,9/7/89,111468.0,True,Product
Kevin,Male,7/1/05,141498.0,True,Sales
Michelle,,3/31/12,124441.0,False,Business Dev
Lisa,Female,7/8/00,40121.0,False,Product
Fred,Male,3/3/89,129712.0,False,Finance
Joseph,Male,11/4/82,126010.0,False,Legal
Anne,,4/18/96,122762.0,False,Distribution
Andrea,Female,7/22/99,149105.0,True,Distribution
Nicole,Female,3/1/04,44021.0,False,
Theresa,,10/7/95,42025.0,True,HR
Catherine,Female,8/31/86,59970.0,False,IT
Rose,Female,12/31/82,145001.0,False,Engineering
Lawrence,Male,10/1/84,102589.0,True,Marketing
Raymond,Male,12/12/86,47529.0,True,Product
Clarence,Male,8/5/89,148941.0,False,Product
Ryan,Male,4/15/88,91109.0,True,HR
Jane,Female,1/12/92,51923.0,False,Business Dev
Lois,Female,7/28/12,53954.0,False,Product
Shawn,Male,3/17/08,39335.0,False,Distribution
Thomas,Male,5/3/90,111371.0,True,Engineering
Kathryn,Female,1/29/08,86676.0,False,Sales
Mary,Female,11/6/11,115057.0,False,Finance
Julie,Female,3/8/80,145357.0,False,Engineering
George,Male,9/27/95,36749.0,False,Finance
Ralph,Male,2/10/00,89854.0,False,Business Dev
Judith,Female,9/3/89,134048.0,True,Marketing
,Male,12/13/94,141311.0,,Product
Evelyn,Female,2/10/02,123621.0,True,Marketing
Rachel,Female,6/23/11,54941.0,True,Distribution
Maria,,1/18/86,106562.0,False,HR
Kelly,Female,3/17/07,39371.0,False,Engineering
Ruby,Female,5/31/08,83112.0,False,Marketing
Ann,Female,10/3/80,96941.0,True,Distribution
Kenneth,Male,12/14/85,47232.0,True,Legal
William,Male,11/18/93,54058.0,True,HR
,Female,12/27/80,80399.0,,Distribution
Deborah,Female,2/26/09,118043.0,True,Business Dev
,Male,11/12/09,109411.0,,Engineering
Julia,Female,8/18/14,97566.0,False,Marketing
Robert,,12/4/00,69267.0,True,Sales
,,8/1/88,87103.0,,
Jesse,,7/16/14,98811.0,False,Legal
Cynthia,Female,7/12/06,149684.0,False,Product
Johnny,Male,1/14/07,71383.0,True,HR
Michael,Male,8/31/02,81206.0,True,Distribution
Kenneth,Male,1/15/15,69112.0,True,Finance
Keith,Male,2/12/03,120672.0,False,Legal
Gerald,Male,5/28/10,96511.0,False,HR
Carl,,2/11/82,49325.0,True,Business Dev
Douglas,Male,8/4/07,132175.0,False,Engineering
Carolyn,Female,3/17/04,118037.0,False,Finance
Joseph,Male,5/23/85,139570.0,True,Finance
Billy,Male,4/6/00,115280.0,False,Distribution
Joyce,Female,7/25/01,51065.0,False,HR
Lillian,Female,8/26/02,103854.0,True,Distribution
Ruby,Female,8/13/06,48354.0,False,Business Dev
Sandra,Female,2/7/98,132327.0,False,Product
Louise,Female,2/26/82,106362.0,False,Sales
Maria,,6/19/85,148857.0,False,Legal
Brenda,Female,1/3/81,131131.0,False,IT
Stephen,Male,9/10/90,129663.0,False,HR
Nicole,,5/2/81,41449.0,False,Finance
Bobby,Male,6/5/84,93368.0,True,Product
Ernest,Male,9/6/97,53335.0,False,Product
Charles,Male,9/3/97,148291.0,False,
Bobby,Male,8/19/96,147842.0,True,
Diana,Female,11/19/04,105066.0,True,Business Dev
Mildred,Female,4/6/07,139284.0,True,
Harry,Male,2/10/85,63046.0,False,Finance
Phillip,,10/20/03,89700.0,True,
Bonnie,,1/18/06,108946.0,False,Finance
Marie,Female,12/8/93,98406.0,True,Product
Sean,Male,4/25/06,108581.0,False,HR
Robin,Female,10/1/12,41808.0,False,Business Dev
Phillip,Male,10/7/84,36837.0,False,Marketing
Jerry,Male,3/26/89,140850.0,False,Finance
Ronald,Male,5/25/83,50426.0,True,Sales
Phillip,Male,5/15/84,134120.0,False,HR
Ryan,Male,11/16/12,57292.0,False,
Karen,Female,8/29/97,80633.0,False,Legal
Bonnie,Female,8/25/04,131943.0,False,IT
Earl,Male,6/15/13,48046.0,False,Marketing
Katherine,Female,8/18/13,97443.0,False,Product
Matthew,Male,8/3/95,135352.0,True,Business Dev
Cynthia,,11/19/96,107816.0,False,Marketing
Gerald,Male,3/29/03,96329.0,True,Engineering
Brenda,Female,1/18/15,73749.0,False,Business Dev
Jason,Male,5/1/98,75607.0,True,Sales
Melissa,Female,9/8/94,98858.0,True,HR
Beverly,Female,4/11/98,76485.0,True,Engineering
Terry,,9/11/92,41238.0,False,Marketing
,Male,9/5/80,114896.0,,IT
Jacqueline,Female,5/25/03,125418.0,False,Distribution
Amy,Female,5/20/09,75415.0,False,IT
Robert,,5/25/07,90998.0,False,Finance
Ruby,Female,1/28/80,142868.0,False,Marketing
Sara,,11/18/14,135990.0,True,Distribution
Kathryn,Female,10/27/95,57300.0,False,Marketing
Lisa,Female,10/17/03,73706.0,False,Finance
Juan,Male,10/6/93,85871.0,False,Product
Anthony,Male,1/30/14,96795.0,False,Sales
David,Male,12/5/09,92242.0,False,Legal
Marilyn,Female,10/8/07,115149.0,True,Legal
Margaret,Female,1/4/01,126924.0,True,Finance
,Male,11/24/15,145329.0,,Finance
Timothy,Male,8/25/91,92587.0,False,Finance
Brandon,Male,10/23/95,60263.0,False,Sales
Frank,Male,7/27/13,91406.0,True,Business Dev
Betty,Female,11/19/02,37005.0,True,Marketing
Janice,,11/19/91,139791.0,False,Business Dev
Victor,Male,3/10/10,45267.0,True,Sales
Kenneth,,2/28/94,95296.0,False,Finance
Jane,Female,4/27/12,59680.0,True,Business Dev
Walter,Male,5/21/92,144701.0,True,Marketing
Christina,Female,6/23/02,35477.0,False,HR
Patricia,Female,10/10/95,119266.0,False,Distribution
,Male,5/23/01,103877.0,,Distribution
Heather,Female,7/29/83,47605.0,True,HR
Stephanie,Female,6/26/88,136604.0,True,HR
Alice,Female,2/9/13,121250.0,True,Finance
Frances,Female,5/16/14,35884.0,False,Sales
Elizabeth,Female,7/27/98,137144.0,False,Finance
Janice,Female,12/17/09,102697.0,False,Engineering
Donald,Male,8/1/91,61999.0,False,Product
Melissa,Female,10/22/02,45223.0,True,Legal
Carl,Male,7/7/10,54033.0,True,Business Dev
Joe,Male,12/8/98,126120.0,False,
Lois,Female,12/11/15,99747.0,False,Marketing
Ann,Female,9/28/01,71958.0,True,Distribution
Todd,Male,1/4/83,115566.0,True,IT
Marilyn,Female,1/16/96,118369.0,True,Business Dev
Shawn,Male,3/13/08,51667.0,False,Product
Ryan,Male,4/27/99,85858.0,False,IT
Sean,Male,3/21/09,131423.0,False,Distribution
Rose,Female,1/2/02,49538.0,False,IT
George,Male,6/5/15,50369.0,True,Sales
Arthur,Male,12/5/13,86615.0,True,Business Dev
Irene,,2/28/91,135369.0,False,Business Dev
Deborah,Female,11/11/03,60003.0,False,IT
,Female,8/23/00,95866.0,,Sales
Judith,Female,3/1/04,109324.0,False,Distribution
Philip,Male,3/11/05,103557.0,True,Business Dev
Jeffrey,Male,9/20/86,111376.0,True,Business Dev
Theresa,Female,4/27/01,75661.0,True,Legal
Nancy,Female,9/10/01,85213.0,True,Marketing
Harold,Male,6/23/12,140444.0,False,Distribution
Bonnie,Female,12/23/08,90427.0,True,IT
Doris,Female,7/5/93,141439.0,False,Business Dev
Samuel,Male,8/7/97,43694.0,True,Engineering
Alice,Female,3/23/96,131952.0,False,Engineering
Maria,Female,3/14/03,96250.0,False,Business Dev
Aaron,,1/22/86,63126.0,False,IT
Mark,,9/9/06,44836.0,False,IT
Ralph,,7/28/95,70635.0,False,IT
Andrew,Male,9/28/90,137386.0,True,Distribution
William,Male,6/26/97,104840.0,True,Engineering
Lori,Female,11/20/15,75498.0,True,Marketing
Wayne,Male,9/8/06,67471.0,False,Engineering
Kenneth,Male,5/10/06,101914.0,True,Distribution
Gerald,,4/15/89,93712.0,True,Distribution
,Female,9/15/85,133472.0,,Distribution
,Male,7/30/12,107351.0,,Marketing
Ashley,Female,3/31/06,142410.0,True,Engineering
Scott,Male,8/20/11,37385.0,True,Business Dev
Paula,Female,5/21/83,58423.0,False,Business Dev
,Female,9/14/10,143638.0,,
Teresa,Female,1/22/13,113425.0,True,HR
Randy,Male,2/25/12,57266.0,False,Product
Joe,Male,1/19/80,119667.0,True,Finance
Sarah,Female,8/17/14,127118.0,False,Legal
Beverly,Female,10/17/86,80838.0,False,Engineering
Jeffrey,Male,2/3/84,70990.0,True,Sales
Gloria,Female,10/24/87,39833.0,False,Engineering
Albert,Male,9/19/92,45094.0,True,Business Dev
Stephen,Male,10/29/89,93997.0,True,Business Dev
Antonio,,6/18/89,103050.0,False,Legal
Jonathan,Male,8/21/13,121797.0,False,Product
Ann,Female,9/23/94,89443.0,True,Sales
Bruce,Male,5/7/80,35802.0,True,Sales
Catherine,Female,9/25/89,68164.0,False,IT
Louis,Male,8/16/11,93022.0,True,HR
Thomas,Male,3/12/16,105681.0,False,Engineering
Louise,Female,3/27/95,43050.0,False,Distribution
Linda,Female,2/4/10,44486.0,True,Engineering
Alice,Female,9/3/88,63571.0,True,Product
Patrick,Male,12/30/02,75423.0,True,Business Dev
Victor,,7/28/06,76381.0,True,Sales
Russell,Male,5/10/13,137359.0,False,Business Dev
Harry,Male,8/30/11,67656.0,True,IT
Susan,Female,4/7/95,92436.0,False,Sales
Denise,Female,10/19/92,137954.0,True,Legal
Sarah,Female,12/4/95,124566.0,False,Product
Sean,Male,1/17/83,66146.0,False,HR
Ernest,Male,7/20/13,142935.0,True,Product
Kimberly,Female,1/26/13,46233.0,True,Engineering
James,Male,1/15/93,148985.0,False,Legal
Rose,Female,4/6/82,91411.0,True,HR
John,Male,12/23/82,146907.0,False,Engineering
Maria,Female,10/15/11,43455.0,False,Engineering
Stephen,,7/10/83,85668.0,False,Legal
Donna,Female,11/26/82,82871.0,False,Marketing
Gloria,Female,12/8/14,136709.0,True,Finance
Alice,Female,10/5/04,47638.0,False,HR
Justin,,2/10/91,38344.0,False,Legal
Robin,Female,7/24/87,100765.0,True,IT
Rose,Female,8/25/02,134505.0,True,Marketing
Anthony,Male,10/16/11,112769.0,True,Finance
Tina,Female,5/15/97,56450.0,True,Engineering
George,Male,6/21/13,98874.0,True,Marketing
Henry,,11/23/14,132483.0,False,Distribution
Phillip,Male,1/31/84,42392.0,False,Finance
Russell,Male,5/20/13,96914.0,False,Product
Larry,Male,4/20/13,60500.0,False,Business Dev
Albert,Male,5/15/12,129949.0,True,Sales
,,,,,
